date,unemployment_rate,inflation_rate,gdp_growth,twitter_sentiment,google_trends_index,avg_temperature,stock_index_close,mobility_change,covid_cases
21/11/2020,5.01,1.18,1.91,-0.168,54,9.8,2014.66,-20.54,168
22/11/2020,4.69,1.07,2.21,-0.26,54,10.1,1999.25,-21.2,163
23/11/2020,4.74,0.83,1.84,-0.203,54,6.1,2018.91,-24.97,137
24/11/2020,4.45,1.02,2.02,-0.304,53.9,9.2,1987.83,-21.54,134
25/11/2020,4.59,1.33,1.9,-0.016,53.9,7.3,1991.83,-23.33,111
26/11/2020,4.64,1.04,1.88,-0.341,53.8,10.3,1997.64,-18.35,135
27/11/2020,4.66,1.17,1.99,-0.103,53.9,10.6,2007.13,-17.03,107
28/11/2020,4.99,1.2,2.08,-0.279,53.8,7.4,2000.74,-17.78,180
29/11/2020,4.85,1.08,1.54,-0.434,53.6,11.8,1998.05,-18.97,119
30/11/2020,4.52,0.97,2.35,-0.215,53.4,14.7,2017.16,-22.56,156
1/12/2020,4.8,0.82,1.37,-0.227,53.3,11.9,2018.09,-19.38,167
2/12/2020,4.86,1.13,1.72,-0.358,53.4,10,1998.82,-17.62,132
3/12/2020,4.99,0.98,1.9,-0.34,53.4,9.9,1985.87,-21.76,122
4/12/2020,5.09,1.08,2.05,-0.244,53.5,10.3,1981.39,-19.64,94
5/12/2020,4.58,0.93,2.41,-0.2,53.5,9.3,2005.36,-20.44,107
6/12/2020,4.63,1.03,1.38,-0.476,53.5,11.5,2009.53,-15.01,145
7/12/2020,4.55,1.06,1.79,-0.117,53.5,8.9,2003.6,-17.45,117
8/12/2020,4.76,1.09,1.3,-0.264,53.6,7.5,2002.26,-18.17,106
9/12/2020,4.91,0.95,1.95,-0.341,53.6,11.9,1994.93,-25.15,128
10/12/2020,5.02,1.18,2.03,-0.106,53.8,11.7,2009.52,-19.48,112
11/12/2020,4.81,1,2.43,-0.194,53.8,10.6,2019.76,-20.47,91
12/12/2020,4.77,0.89,1.99,-0.062,53.8,9.4,1980.81,-20.49,95
13/12/2020,4.88,1.05,2.27,-0.132,53.7,12.7,2002.2,-24.69,71
14/12/2020,4.69,1.06,2.13,-0.168,53.7,10.3,1993.27,-23.26,72
15/12/2020,5.28,1.08,1.83,-0.174,53.8,12.2,1988.07,-20.2,75
16/12/2020,4.55,1.2,1.54,-0.102,53.7,16.1,1991.68,-16.66,87
17/12/2020,4.92,1.04,2.05,-0.182,53.7,14.1,2006.78,-21.77,48
18/12/2020,5.29,1.05,1.52,-0.217,53.7,10.2,2007.03,-21.2,71
19/12/2020,4.9,0.95,2.36,-0.061,53.7,10.6,2017.59,-14.66,59
20/12/2020,4.87,1.14,1.92,-0.127,53.7,13.6,2003.07,-20.89,46
21/12/2020,4.84,1.08,2.33,-0.1,53.9,10.7,1985.41,-20.39,53
22/12/2020,4.89,1.02,1.83,0.016,54,9.6,2000.61,-20.35,12
23/12/2020,5.2,0.87,2.06,-0.095,54,14.9,1989.13,-24.04,42
24/12/2020,4.5,1.2,2.04,-0.072,53.8,14.6,1990.92,-18.28,33
25/12/2020,5.25,0.94,1.97,-0.123,53.8,15,2008.8,-21.96,48
26/12/2020,4.67,1,1.86,-0.01,53.9,14.8,2004.94,-20.09,7
27/12/2020,4.91,1.1,2.11,-0.008,53.8,14.4,2008.87,-18.67,55
28/12/2020,4.89,0.94,1.71,0.057,54,13.3,1999.42,-14.17,69
29/12/2020,5.1,0.91,1.63,-0.081,54,15.9,2010.9,-23.95,48
30/12/2020,4.67,0.85,2.37,-0.058,54,18.1,1998.87,-17.41,60
31/12/2020,5.09,1.13,2.22,0.077,53.9,14.2,2014.17,-17.39,40
1/1/2021,5.41,1.01,2.02,0.033,54,13.1,2006.45,-21.91,20
2/1/2021,4.74,1.35,2.5,-0.072,53.8,13.1,2000.93,-18.2,52
3/1/2021,5.06,0.96,1.93,0.16,54.1,13.8,2005.13,-15.07,66
4/1/2021,4.9,0.97,2.41,-0.131,54.2,16.1,2002.83,-22.29,28
5/1/2021,5.13,1,2.07,0.128,54.3,11.6,2018.97,-19.28,46
6/1/2021,5.05,1.08,1.71,-0.067,54.1,16.9,2005.46,-18.79,53
7/1/2021,4.93,1.01,2.57,0.258,54.2,17.5,2002.99,-18.4,117
8/1/2021,5.16,1.12,2.32,-0.075,54.3,12.8,2000.63,-17.69,67
9/1/2021,5.44,0.96,1.99,0.205,54.3,14.6,2011.45,-19.5,27
10/1/2021,5.05,0.92,2.24,0.091,54.2,16.9,2010.09,-18.46,25
11/1/2021,5.24,0.88,1.91,0.072,54.2,16.6,2000.28,-22.73,86
12/1/2021,4.84,0.84,2.28,0.137,54.1,18.1,1991.46,-19.51,124
13/1/2021,4.92,1.01,1.32,0.191,54.1,16.9,1994,-21.43,72
14/1/2021,5.21,1.03,1.73,0.047,54.2,19.9,2001.18,-23.69,74
15/1/2021,5.42,1,2.33,0.065,54,16.9,2016.51,-21.53,93
16/1/2021,5.21,1.18,1.97,0.22,54.1,15.8,2000.52,-19.19,73
17/1/2021,5.08,1.18,2.11,-0.007,54,15.8,1997.08,-18.69,41
18/1/2021,5.15,1.03,1.64,0.114,53.9,19.5,1985.42,-23.81,117
19/1/2021,4.91,0.88,2.6,0.485,53.7,18.3,2018.16,-22.81,88
20/1/2021,5.29,1,2.41,0.092,53.6,19.6,2008.72,-17.83,125
21/1/2021,5.35,1,1.99,0.312,53.8,19.8,2010.99,-18.48,93
22/1/2021,5.09,0.99,1.93,0.146,53.8,14.7,2012.65,-17.34,114
23/1/2021,5.1,0.99,2.37,0.263,53.7,16.6,2001.39,-15.9,132
24/1/2021,5.25,1,2.66,0.285,53.8,17,2003.88,-18.39,140
25/1/2021,5.12,1.02,2.35,0.339,53.9,17.5,2017.92,-21.24,127
26/1/2021,5.2,1,2.72,0.213,53.9,18.5,2004.83,-19.66,129
27/1/2021,5.64,1.08,1.79,0.438,54.1,21.5,2008.91,-15.02,141
28/1/2021,5.18,1.1,1.83,0.186,54.2,22,2011.75,-11.71,141
29/1/2021,5.17,0.97,1.72,0.274,54.3,19.2,2009.47,-18.61,109
30/1/2021,5.12,1.19,2.21,0.281,54.2,19.4,2001.76,-18.39,112
31/1/2021,5.4,0.96,2.13,0.149,54.3,18.7,2002.7,-17.82,98
1/2/2021,5.22,0.9,2.04,0.238,54.3,20.4,2010.82,-19.93,158
2/2/2021,5.14,1.1,2.33,0.287,54.3,20.8,2010.81,-16.51,136
3/2/2021,5.54,0.98,2.46,0.232,54.3,22.1,2014.73,-16.98,162
4/2/2021,5.57,1.09,1.63,0.523,54.3,22.3,2008.56,-18.94,155
5/2/2021,5.17,0.82,1.91,0.199,54.2,16.2,2009.02,-20.95,128
6/2/2021,4.92,1.2,2.34,0.404,54,20.6,1998.59,-24.56,147
7/2/2021,5.5,1.13,1.96,0.375,54.1,23.9,1997.24,-17.8,141
8/2/2021,5.17,0.91,1.86,0.29,53.9,20.3,2010.86,-19.36,138
9/2/2021,5.47,0.91,2.41,0.207,53.9,23.6,1997.31,-22.21,168
10/2/2021,4.93,1.23,1.72,0.219,54,20.9,2002.85,-23.39,200
11/2/2021,5.51,0.99,2.02,0.246,54,22,2016.85,-18.02,171
12/2/2021,5.09,0.98,2.21,0.12,54,19.5,2015.27,-24.8,147
13/2/2021,5.49,0.83,1.94,0.199,54,19.7,2006.08,-19.1,172
14/2/2021,5.35,1.03,2.35,0.152,54,23.4,2000.1,-17.47,179
15/2/2021,5.16,1.04,1.94,0.435,54.1,23.9,2001.83,-18.35,115
16/2/2021,5.28,1.13,2.54,0.362,54.3,22.3,2011.74,-21.17,166
17/2/2021,5.5,0.92,2.08,0.378,54.3,19.9,2002.7,-23.75,154
18/2/2021,5.39,0.91,2.32,0.357,54.3,22.6,1997.49,-18.24,160
19/2/2021,5.49,1.11,2.35,0.314,54.2,25.1,2015.23,-16.4,150
20/2/2021,5.78,1.16,1.94,0.441,54.3,26.2,2004.89,-21.72,126
21/2/2021,5.08,0.9,1.51,0.232,54.3,22.2,1997.3,-18.48,168
22/2/2021,5.72,1.17,2.24,0.302,54.3,19.6,2007.86,-15.26,131
23/2/2021,5.42,1.07,2.16,0.363,54.4,24.7,2012.79,-18.98,112
24/2/2021,5.22,1.17,2.3,0.153,54.3,22.6,1993,-21.19,127
25/2/2021,5.14,1.05,2.07,0.592,54.4,25.1,2001.07,-16.88,133
26/2/2021,5.38,0.81,2.01,0.281,54.5,23.9,2000.61,-22.21,112
27/2/2021,5.6,1.05,2.75,0.288,54.6,21.6,2007.6,-23.89,114
28/2/2021,5.4,1.17,1.7,0.395,54.6,23.6,2009.4,-17.56,104
1/3/2021,5.73,0.97,2.37,0.357,54.5,26.2,1997.57,-21.22,85
2/3/2021,5.14,1.02,1.98,0.264,54.4,23.4,1988.16,-20.95,78
3/3/2021,5.43,1.04,2.05,0.268,54.5,21.7,2013.4,-21.88,62
4/3/2021,5.19,0.77,2.06,0.099,54.7,20.7,1991.89,-21.42,117
5/3/2021,5.52,1.23,1.92,0.188,54.7,22.4,2005.8,-15.79,78
6/3/2021,5.63,0.97,2.33,0.289,54.8,23.2,2001.77,-15.01,11
7/3/2021,5.37,1.11,2.58,0.275,54.7,25.7,2004.72,-14.62,84
8/3/2021,4.94,1.05,2.3,0.346,54.6,21.9,2019.61,-16.73,80
9/3/2021,5.5,1.19,2.2,0.205,54.5,27.3,2033.48,-18.6,32
10/3/2021,5.55,1.1,1.87,0.071,54.3,21.6,1986.76,-24.3,50
11/3/2021,5.55,1.04,2.32,0.308,54.5,29,2012.94,-20.56,46
12/3/2021,5.72,0.97,2.82,0.338,54.2,27.8,2001.54,-13.53,46
13/3/2021,5.26,1.14,2.06,0.276,54.2,24.7,2013.58,-21.31,83
14/3/2021,5.61,0.87,2.06,0.162,54.1,21.2,2012.67,-15.46,54
15/3/2021,5.72,1.13,2.01,0.274,54,24.5,2017.2,-19.83,46
16/3/2021,5.12,0.95,2.03,0.504,54.1,23.8,2005.95,-28.03,76
17/3/2021,5.55,1.19,1.36,0.164,54.2,22.1,1994.21,-18.08,62
18/3/2021,5.38,1.08,2.31,0.012,54.1,25.3,2012.38,-16.2,16
19/3/2021,5.47,1.13,1.93,0.076,54,23.1,2004.29,-20.15,38
20/3/2021,5.56,1.07,1.71,0.188,53.9,23.3,2000.77,-16.3,57
21/3/2021,5.39,0.89,2.42,-0.045,53.9,24.4,1998.35,-25,31
22/3/2021,5.36,0.98,1.87,0.123,53.9,23.7,2013.18,-24.16,91
23/3/2021,5.5,1.13,2.09,0.134,54.1,29,2019.15,-19.39,53
24/3/2021,5.28,1.08,2.64,0.24,53.9,23.8,1991.16,-18.57,37
25/3/2021,5.28,1.18,1.78,0.208,53.9,25.8,2009.34,-15.93,30
26/3/2021,5.63,1.1,1.74,0.153,53.9,25.2,1999.39,-18.08,73
27/3/2021,5.27,0.97,2.28,-0.16,54,25.7,1988.45,-23.58,43
28/3/2021,5.63,0.98,2.55,0.138,54,25.8,2004.6,-19.36,65
29/3/2021,5.59,1.07,1.73,0.107,54.1,26.7,1994.79,-18.2,37
30/3/2021,5.15,0.83,2.33,0.051,54.1,25.5,1987.35,-25.62,64
31/3/2021,5.36,1.23,2.38,-0.158,54,25.4,1995.31,-20.13,52
1/4/2021,5.74,1.11,1.59,-0.073,54.2,25.1,1992.85,-21.01,62
2/4/2021,5.3,1.19,2.45,-0.122,54.2,24.7,1996.66,-21.96,55
3/4/2021,5.41,0.9,2.48,-0.217,54.3,23.2,1989.87,-18.5,95
4/4/2021,5.59,1.19,2.12,-0.026,54.5,24.9,1999.18,-23.45,68
5/4/2021,5.66,1.29,2.59,-0.116,54.5,25.5,1996,-18.75,78
6/4/2021,5.45,0.93,2.56,0.216,54.7,25.8,2006.89,-18.32,83
7/4/2021,5.38,1.14,2.25,-0.073,54.7,25.3,2009.07,-16.75,121
8/4/2021,5.78,1.06,2.09,0.063,54.7,24.5,2005.74,-23.37,110
9/4/2021,5.84,0.91,1.93,-0.233,54.7,24.8,2000.78,-24.52,112
10/4/2021,5.69,1.11,2.22,-0.14,54.7,23.8,2000.51,-19.16,68
11/4/2021,5.51,1.15,2.4,-0.087,54.6,25.5,1994.77,-20.86,91
12/4/2021,5.33,1,2.13,-0.197,54.8,24.4,1995.01,-11.29,131
13/4/2021,5.32,1.18,1.57,-0.158,54.8,25.2,2010.18,-18.62,88
14/4/2021,5.59,0.9,2.61,-0.147,54.8,26.8,1985.55,-19.83,117
15/4/2021,5.57,0.91,2.29,-0.158,54.9,23.3,2002.34,-20.52,98
16/4/2021,5.76,1.08,2.12,0.042,55.2,25.9,1999.91,-23.65,103
17/4/2021,5.61,1.07,2.5,-0.115,55,24.7,2009.14,-18.31,159
18/4/2021,5.18,0.99,2.7,-0.113,55,28.6,1988.9,-20.24,143
19/4/2021,5.69,1.14,1.4,-0.116,54.8,24.1,2003.28,-20.23,152
20/4/2021,5.28,1.12,2.37,-0.117,54.8,25.9,2006.58,-19.72,151
21/4/2021,5.4,1.15,1.82,-0.195,54.8,24.5,1984.11,-19.34,135
22/4/2021,5.52,1.05,2.4,-0.227,54.8,21.6,1992.41,-25.22,126
23/4/2021,5.87,1.12,2.29,-0.186,54.7,23.3,2002.24,-17.49,134
24/4/2021,6.08,1.02,2.44,-0.094,54.7,26,2008.3,-22.54,140
25/4/2021,5.58,1.27,2.1,-0.104,54.7,23.3,2004.98,-20.41,181
26/4/2021,5.42,0.98,1.69,-0.248,54.7,19.7,2008.76,-16.14,121
27/4/2021,5.56,1.27,2.12,-0.154,54.8,24,1992.37,-14.66,137
28/4/2021,5.63,1.07,2.38,-0.257,54.9,21.8,1987.28,-25.1,131
29/4/2021,5.38,0.93,2.56,-0.24,55,24.1,2004.01,-19.91,171
30/4/2021,5.8,1.2,1.91,-0.297,55.1,26.9,1990.87,-19.18,187
1/5/2021,5.48,1.08,2.57,-0.273,55.1,25.3,1994.51,-24.52,156
2/5/2021,5.53,1.15,2.07,-0.126,55.1,26.7,2012.49,-17.59,157
3/5/2021,5.56,1.19,2.37,-0.256,55,22.4,2005.06,-19.65,151
4/5/2021,5.51,1.1,2.11,-0.256,55,23.2,1997.49,-19.42,157
5/5/2021,5.59,1,2.32,-0.419,54.9,21.3,1996.19,-22.75,162
6/5/2021,5.29,1.16,2.53,-0.309,55,21.9,2009.38,-18.76,154
7/5/2021,5.3,1.06,1.9,-0.306,55,21.3,2005.3,-17.49,153
8/5/2021,5.18,1.13,2.06,-0.368,55.1,20.5,1991.03,-19.62,157
9/5/2021,5.49,0.85,2.32,-0.286,55,25.7,1983.7,-21.54,103
10/5/2021,5.55,1.11,2.99,-0.334,55.1,18.7,2022,-21.31,136
11/5/2021,5.48,1,2.01,-0.285,55.1,25.5,1990.96,-19.34,140
12/5/2021,5.72,1.23,2.88,-0.283,55,25.1,2008.46,-19.85,139
13/5/2021,5.38,1.13,2.87,-0.393,54.9,23.5,2018.29,-17.29,124
14/5/2021,5.51,1.09,2.24,-0.338,55.2,20.2,2004.66,-21.44,127
15/5/2021,5.15,1.11,2.19,-0.291,55.1,19.1,1997.18,-23.66,106
16/5/2021,5.28,0.96,2.07,-0.181,55.1,21.1,1988.93,-18.92,82
17/5/2021,5.49,1.23,2.26,-0.274,55.1,23.3,1988.79,-21.43,133
18/5/2021,5.52,1.26,1.86,-0.366,55.1,21.9,2006.96,-17.65,87
19/5/2021,5.28,1.1,2.26,-0.259,55,19.7,2017.7,-19.98,103
20/5/2021,5.32,1.22,2.73,-0.128,55,24,1999.24,-18.04,87
21/5/2021,5.03,1.01,2.1,-0.206,55.1,24.9,1997.64,-23.04,130
22/5/2021,5.25,0.98,2.21,-0.241,55.2,21,2010.17,-19.57,93
23/5/2021,5.49,1.07,1.77,-0.221,55,21.5,1996.34,-22.1,84
24/5/2021,5.42,1.11,2.4,-0.148,55,18.1,2005.94,-23.66,102
25/5/2021,5.4,1.02,2.36,-0.182,55,20.2,2003.62,-22.58,126
26/5/2021,5.31,1.12,2.3,-0.23,55,21.9,1999.11,-21.63,87
27/5/2021,5.29,1.09,2.22,-0.176,55.1,21.4,2003.05,-16.27,68
28/5/2021,5.15,0.96,2.2,-0.387,55.1,19.6,2020.84,-21.71,86
29/5/2021,5.41,1.12,2.44,-0.426,55.1,19.9,2009.25,-23.81,38
30/5/2021,5.35,1.15,2.28,-0.255,55.2,19.4,2014.13,-19.61,67
31/5/2021,5.36,1.08,2.38,-0.26,55.3,19.6,1994.02,-19.91,104
1/6/2021,5.15,1.18,2.35,-0.316,55.4,20.9,2014.17,-21.48,64
2/6/2021,4.81,0.94,2.63,-0.174,55.6,15.9,2009.6,-20.48,61
3/6/2021,5.46,1.11,2.49,-0.437,55.6,19.6,1988.22,-17.07,57
4/6/2021,5.13,0.95,2.35,-0.299,55.4,20.3,2008.61,-17.99,47
5/6/2021,5.05,0.95,2.75,-0.288,55.5,18.3,1998.08,-18.25,60
6/6/2021,5.35,1,2.42,-0.396,55.4,18.3,1987.76,-23.55,68
7/6/2021,5.13,0.97,2.68,-0.077,55.4,18.2,2004.52,-11.34,44
8/6/2021,5.41,1.01,2.48,-0.355,55.2,18,2008.61,-16.85,1
9/6/2021,5.31,1.04,1.74,-0.271,55.2,18.8,2004.74,-18.45,59
10/6/2021,5.32,1.15,2.69,-0.114,55.2,18.9,2002.13,-23.49,93
11/6/2021,4.9,1.03,2.34,-0.132,55.1,14.3,1999.92,-17.16,43
12/6/2021,5.41,0.91,2.28,-0.3,55,19.6,2027.89,-21.5,21
13/6/2021,5.21,1.18,2.38,-0.113,55.1,17.6,1991.4,-20.58,65
14/6/2021,5.08,0.98,2.19,-0.143,55.1,21.8,2011.96,-25.04,88
15/6/2021,5.17,1.06,2.36,0.069,55.1,15.4,2003.38,-23.72,65
16/6/2021,4.78,1.11,2.12,-0.115,55,15.9,1994.69,-18.68,90
17/6/2021,5.21,1.08,2.68,-0.16,55,17.1,2002.75,-16.98,74
18/6/2021,4.91,1.17,2.26,-0.223,55,18.1,1989.3,-17.95,74
19/6/2021,4.84,1.11,2.18,-0.202,54.9,13.2,1997.28,-18.05,52
20/6/2021,4.8,0.98,2.02,-0.201,54.8,15.3,2002.77,-20.19,71
21/6/2021,5.31,1.28,2.38,0.028,54.9,18,1987.73,-21.22,67
22/6/2021,4.96,1.08,2.36,-0.097,55,14.7,2008.3,-19.13,70
23/6/2021,5.38,1.05,2.42,-0.033,55,19.2,1993.6,-17.54,69
24/6/2021,4.96,1.16,1.99,0.072,54.9,15.4,1988.72,-19.99,82
25/6/2021,4.72,1.09,1.82,-0.305,54.9,14.3,1992.44,-16.37,55
26/6/2021,4.83,1.1,2.49,0.068,54.9,17.2,2025,-20.65,101
27/6/2021,5.29,1.31,2.75,-0.044,55,19,1983.46,-22.94,71
28/6/2021,5,1.04,1.99,0.004,54.7,16.4,2007.61,-20.03,87
29/6/2021,4.91,1.03,2.78,-0.112,54.6,18,1995.73,-19.68,103
30/6/2021,5.05,1.08,2.39,-0.094,54.5,18.6,1999.75,-20.25,81
1/7/2021,5.11,1.17,2.3,0.041,54.5,13.2,2009.29,3.84,0
2/7/2021,5.22,0.91,2.18,0.241,54.6,16.8,2008.8,2.42,0
3/7/2021,5.28,0.87,1.88,0.113,54.6,11.7,1996.45,-4.29,0
4/7/2021,4.91,1.01,2.6,0.149,54.6,15.4,1989.68,4.6,0
5/7/2021,4.71,0.9,2.07,0.014,54.5,14.3,2009.48,-8.22,0
6/7/2021,4.88,1.02,2.07,-0.017,54.7,16.7,2008.78,6.45,0
7/7/2021,5.01,1.12,2.6,-0.025,54.8,16.4,2000.41,-0.86,0
8/7/2021,4.75,0.98,1.73,0.015,54.7,15,2007.68,-0.57,0
9/7/2021,4.75,0.92,1.84,-0.132,54.7,14.3,1998.8,-0.18,0
10/7/2021,5,1.07,2.29,0.011,54.6,14.6,1994.99,1.16,0
11/7/2021,4.91,1.15,2.39,0.037,54.7,13.5,2003.3,0,0
12/7/2021,4.92,0.9,2.44,0.086,54.8,13.1,2008.46,-0.4,0
13/7/2021,4.75,1.15,2.21,0.126,55,15.9,2006.36,3.93,0
14/7/2021,4.85,1.15,3.06,0.159,55,16,2008.36,1.7,0
15/7/2021,4.7,1.16,2.23,0.13,55.1,12.4,1995.66,-2.88,0
16/7/2021,5.06,1.19,2.23,0.083,55,13,2019.09,2.22,0
17/7/2021,5.08,1.29,2.06,-0.046,55.1,12.5,1999.85,1.57,0
18/7/2021,4.49,1.03,2.33,0.101,55.2,9,2002.08,-1.64,0
19/7/2021,4.67,1.08,2.48,0.07,55.2,11.4,1990.09,2.38,0
20/7/2021,4.55,1.02,2.66,0.222,55.1,15.1,2001.34,-0.47,0
21/7/2021,4.71,1.07,1.85,0.275,54.9,10.2,2008.6,-0.67,0
22/7/2021,4.81,1.22,2.22,0.286,55,15.8,2010.9,-0.75,0
23/7/2021,4.53,0.93,2.43,0.276,55,13.7,2018.9,-7.28,0
24/7/2021,4.63,0.98,2.47,0.194,55,12,2008.48,-1.58,0
25/7/2021,4.6,1.2,2.3,0.163,55.1,12.2,2006.05,2.14,0
26/7/2021,4.84,1.17,2.46,0.147,55,9.1,1998.82,-0.07,0
27/7/2021,4.8,1.03,2.05,0.078,55,10.2,1996.67,-3.86,0
28/7/2021,4.64,1.15,2.76,0.334,55,13.5,2012.99,2.89,0
29/7/2021,4.81,1.1,2.59,0.224,55,9.2,2012.8,-0.9,0
30/7/2021,4.66,1.22,1.89,0.123,55,12.4,1992.52,-3.66,0
31/7/2021,4.7,1.07,1.97,0.171,55.1,7.4,2010.52,6.62,0
1/8/2021,5.09,1.17,1.98,0.172,55,7.6,2009.8,-3.16,0
2/8/2021,5.01,1.33,2.49,0.268,55,13.6,1992.16,2.64,0
3/8/2021,4.48,1.13,1.9,0.375,55.1,9.7,2008.7,-2.31,0
4/8/2021,4.9,1.07,2.19,0.238,55.1,8.5,1992.8,0.41,0
5/8/2021,4.88,1.14,2.42,0.052,55.2,12.1,1979.01,-2.71,0
6/8/2021,4.49,1.03,2.27,0.262,55.2,11.8,2001.7,-3.72,0
7/8/2021,4.87,1.3,2.36,0.269,55.2,11,2005.88,1.57,0
8/8/2021,5.01,1.08,1.97,0.265,55.3,7.8,2002.15,1.22,0
9/8/2021,4.47,1.04,2.46,0.227,55.2,8.3,2031.98,3.43,0
10/8/2021,4.5,0.98,2.1,0.314,55.3,9.3,2007.09,-0.1,0
11/8/2021,4.88,1.18,2.18,0.301,55.2,10,2004.78,6.66,0
12/8/2021,4.73,1.15,2.35,0.294,55.2,7.4,2007.6,0.81,0
13/8/2021,4.78,1.02,2.31,0.339,55.2,8.7,1998.9,1.7,0
14/8/2021,4.73,1.12,2.29,0.256,55.2,8.7,2012.61,-4.08,0
15/8/2021,4.73,0.92,2.05,0.251,55.2,10.6,2006.92,-1.84,0
16/8/2021,4.38,1.08,2.19,0.438,55.3,9.5,2006.47,1.56,0
17/8/2021,4.85,1.11,2.28,0.356,55.3,4.8,1997.07,-0.25,0
18/8/2021,4.87,1.24,1.86,0.382,55.1,7.3,1987.67,0.56,0
19/8/2021,4.59,0.99,2.14,0.421,55.1,5.7,1998.3,-2.45,0
20/8/2021,4.62,0.94,2.39,0.35,55.1,8.6,2006.15,0.37,0
21/8/2021,4.31,0.98,1.89,0.389,55.2,9.2,1998.87,0.36,0
22/8/2021,4.72,0.93,2.62,0.137,55.1,7.5,2006.24,-3.54,0
23/8/2021,4.72,1.2,2.65,0.313,55,6.6,2001,1.93,0
24/8/2021,4.59,1.22,1.9,0.272,55,7.2,2007.63,-5.1,0
25/8/2021,4.82,1.1,2.68,0.455,55,7.4,1993.56,0.55,0
26/8/2021,4.53,1.19,2.22,0.377,55,5.6,2005.26,5.3,0
27/8/2021,4.7,1.08,2.39,0.217,55,4.3,1996.92,2.04,0
28/8/2021,4.38,1.06,2.12,0.314,55,2.5,1987.95,2.02,0
29/8/2021,4.57,1.03,2.54,0.289,55,9.1,2001.68,-2.69,0
30/8/2021,4.54,1.04,2.38,0.313,54.9,7.4,2018.7,5.31,0
31/8/2021,4.61,0.91,2.02,0.161,54.9,7.1,1988.75,4.13,0
1/9/2021,4.49,1.09,1.91,0.294,54.8,8.8,2004.53,-2.53,0
2/9/2021,4.54,1.06,1.82,0.23,54.9,3.7,2011.31,-1.42,0
3/9/2021,4.72,1.14,2.31,0.275,54.9,2.6,2026.34,3.76,0
4/9/2021,4.47,1.08,2.43,0.168,54.8,6.8,1998.41,5.39,0
5/9/2021,4.23,1.05,2.45,0.176,54.7,6.6,1997.02,-3.79,0
6/9/2021,4.9,0.98,2.22,0.345,55,2.4,1991.68,-3.01,0
7/9/2021,4.82,1.07,1.9,0.116,54.9,6.5,2014.75,-0.43,0
8/9/2021,4.28,1.14,2.05,0.116,55,5,1994.67,-6.51,0
9/9/2021,4.67,0.95,2.59,0.202,55.2,4.1,1999.64,0.06,0
10/9/2021,4.43,1.08,2.1,0.122,55.2,5,1984.86,3.56,0
11/9/2021,4.58,1.09,2.29,0.103,55.2,0.7,2012.19,-4.32,0
12/9/2021,4.59,1,1.92,0.194,55.2,4.3,2014.93,0.38,0
13/9/2021,4.48,1.01,2.34,0.024,55.1,4.1,2011.81,-1.75,0
14/9/2021,4.36,1.09,2.1,0.066,55.2,6.5,1987.3,4.92,0
15/9/2021,4.38,0.95,2.55,0.363,55.3,5,2009.43,-1.71,0
16/9/2021,4.33,1.1,2.47,0.195,55.2,6.6,1986.63,4.56,0
17/9/2021,4.35,0.98,2.09,0.065,55.1,0.2,2003.94,-1.79,0
18/9/2021,4.5,1.17,2.2,0.173,55,3.6,2005.41,2.31,0
19/9/2021,4.37,1.3,2.07,0.178,55.1,6.3,2006.46,0.76,0
20/9/2021,4.65,0.98,1.81,0.211,55.1,4.6,2008.71,-0.41,0
21/9/2021,4.8,1.12,1.97,0.089,55.1,6.8,2003.28,-2.37,0
22/9/2021,4.39,0.99,2.29,0.19,55,1.5,1983.74,0.97,0
23/9/2021,4.55,1.17,2.32,-0.121,54.9,6.6,2008.72,-1.32,0
24/9/2021,4.6,0.94,2.27,-0.033,55,3.8,2004.34,-2.07,0
25/9/2021,4.6,1.12,2.13,0.079,55,3.6,1994.34,4.42,0
26/9/2021,4.52,0.98,2.5,0.085,55.1,7,1987.68,1.64,0
27/9/2021,4.65,1.05,2.24,-0.049,55,7.3,2018.77,1.93,0
28/9/2021,4.6,0.96,2.43,0.058,55,7.1,2015.69,-1.17,0
29/9/2021,4.25,1.15,1.68,-0.041,55.1,9.1,2010.43,-0.56,0
30/9/2021,4.67,0.98,1.04,-0.016,55.2,7.5,1996.61,-0.75,0
1/10/2021,4.68,1.12,2.3,0.104,55.2,3.4,1978.21,1.01,0
2/10/2021,4.35,1.03,1.78,0.082,55.2,5.3,2011.02,1.93,0
3/10/2021,4.51,1.06,2.14,-0.119,55.3,4.3,2007.05,-0.09,0
4/10/2021,4.64,1.08,2.12,-0.136,55.4,9.1,1999.63,-2.38,0
5/10/2021,4.46,0.99,2.68,-0.081,55.4,7.2,2014.63,2.28,0
6/10/2021,4.72,1.09,2.32,-0.053,55.3,4.7,2011.86,0.1,0
7/10/2021,4.98,1.22,2.25,-0.126,55.5,6.8,2005.15,-4.32,0
8/10/2021,4.35,0.99,2.45,0.034,55.4,2.6,2003.74,-6.41,0
9/10/2021,4.23,1.18,2.31,-0.046,55.5,5.6,2003.9,0.89,0
10/10/2021,4.57,1.22,2.06,-0.05,55.4,3.3,2010.19,-2.49,0
11/10/2021,4.65,0.99,2.51,-0.227,55.3,1.8,1994.82,1.29,0
12/10/2021,4.46,0.92,1.86,0.007,55.4,6.8,2007.65,-2.33,0
13/10/2021,4.8,1.1,2.29,-0.401,55.1,7,1994.19,0.4,0
